funding_time,funding_rate
2025-07-02 00:00:00.001000+00:00,-5.826e-05
2025-07-02 08:00:00+00:00,-4.281e-05
2025-07-02 16:00:00.003000+00:00,-4.92e-06
2025-07-03 00:00:00.006000+00:00,7.514e-05
2025-07-03 08:00:00.003000+00:00,8.784e-05
2025-07-03 16:00:00.003000+00:00,-8.08e-06
2025-07-04 00:00:00.005000+00:00,-1.339e-05
2025-07-04 08:00:00.003000+00:00,9.974e-05
2025-07-04 16:00:00.001000+00:00,-6.162e-05
2025-07-05 00:00:00.004000+00:00,-0.00015145
2025-07-05 08:00:00.009000+00:00,-7.863e-05
2025-07-05 16:00:00.006000+00:00,-6.498e-05
2025-07-06 00:00:00.001000+00:00,-3.364e-05
2025-07-06 08:00:00.002000+00:00,-7.54e-05
2025-07-06 16:00:00.004000+00:00,3.442e-05
2025-07-07 00:00:00+00:00,0.0001
2025-07-07 08:00:00.007000+00:00,6.88e-05
2025-07-07 16:00:00+00:00,3.57e-05
2025-07-08 00:00:00.010000+00:00,3.474e-05
2025-07-08 08:00:00.003000+00:00,-3.311e-05
2025-07-08 16:00:00+00:00,-7.41e-06
2025-07-09 00:00:00.002000+00:00,2.053e-05
2025-07-09 08:00:00.006000+00:00,1.7e-07
2025-07-09 16:00:00.001000+00:00,5.52e-06
2025-07-10 00:00:00.003000+00:00,0.0001
2025-07-10 08:00:00+00:00,2.127e-05
2025-07-10 16:00:00.004000+00:00,1.69e-05
2025-07-11 00:00:00.004000+00:00,0.0001
2025-07-11 08:00:00.007000+00:00,4.064e-05
2025-07-11 16:00:00.001000+00:00,0.0001
2025-07-12 00:00:00+00:00,0.0001
2025-07-12 08:00:00.001000+00:00,0.0001
2025-07-12 16:00:00.002000+00:00,0.0001
2025-07-13 00:00:00.006000+00:00,0.0001
2025-07-13 08:00:00.001000+00:00,0.0001
2025-07-13 16:00:00.003000+00:00,7.719e-05
2025-07-14 00:00:00+00:00,3.59e-05
2025-07-14 08:00:00+00:00,0.0001
2025-07-14 16:00:00+00:00,0.0001
2025-07-15 00:00:00.002000+00:00,7.758e-05
2025-07-15 08:00:00+00:00,-3.61e-06
2025-07-15 16:00:00+00:00,2.244e-05
2025-07-16 00:00:00+00:00,0.0001
2025-07-16 08:00:00+00:00,0.0001
2025-07-16 16:00:00.008000+00:00,0.0001
2025-07-17 00:00:00.003000+00:00,0.0001
2025-07-17 08:00:00+00:00,0.0001
2025-07-17 16:00:00+00:00,0.0001
2025-07-18 00:00:00.004000+00:00,0.0001
2025-07-18 08:00:00+00:00,0.0001
2025-07-18 16:00:00+00:00,0.0001
2025-07-19 00:00:00.009000+00:00,0.0001
2025-07-19 08:00:00+00:00,0.0001
2025-07-19 16:00:00.002000+00:00,0.0001
2025-07-20 00:00:00+00:00,0.0001
2025-07-20 08:00:00+00:00,0.0001
2025-07-20 16:00:00+00:00,0.0001
2025-07-21 00:00:00.001000+00:00,0.0001
2025-07-21 08:00:00+00:00,0.0001
2025-07-21 16:00:00.001000+00:00,0.000129
2025-07-22 00:00:00+00:00,0.0001
2025-07-22 08:00:00.010000+00:00,0.0001
2025-07-22 16:00:00.007000+00:00,0.0001
2025-07-23 00:00:00+00:00,0.0001
2025-07-23 08:00:00.004000+00:00,0.0001
2025-07-23 16:00:00.002000+00:00,0.0001
2025-07-24 00:00:00+00:00,0.0001
2025-07-24 08:00:00.001000+00:00,0.0001
2025-07-24 16:00:00+00:00,0.0001
2025-07-25 00:00:00+00:00,0.0001
2025-07-25 08:00:00+00:00,6.102e-05
2025-07-25 16:00:00+00:00,0.0001
2025-07-26 00:00:00.001000+00:00,0.0001
2025-07-26 08:00:00.005000+00:00,0.0001
2025-07-26 16:00:00.001000+00:00,0.0001
2025-07-27 00:00:00.001000+00:00,0.0001
2025-07-27 08:00:00+00:00,0.0001
2025-07-27 16:00:00.008000+00:00,0.0001
2025-07-28 00:00:00.005000+00:00,0.0001
2025-07-28 08:00:00+00:00,0.0001
2025-07-28 16:00:00+00:00,0.0001
2025-07-29 00:00:00.001000+00:00,-3.47e-06
2025-07-29 08:00:00+00:00,8.17e-06
2025-07-29 16:00:00+00:00,4.218e-05
2025-07-30 00:00:00.011000+00:00,1.098e-05
2025-07-30 08:00:00+00:00,7.655e-05
2025-07-30 16:00:00.008000+00:00,-1.266e-05
2025-07-31 00:00:00+00:00,-8.14e-06
2025-07-31 08:00:00.009000+00:00,4.662e-05
2025-07-31 16:00:00+00:00,8.62e-06
2025-08-01 00:00:00.001000+00:00,4.034e-05
2025-08-01 08:00:00.003000+00:00,-1.44e-05
2025-08-01 16:00:00+00:00,3.852e-05
2025-08-02 00:00:00.004000+00:00,-3.851e-05
2025-08-02 08:00:00+00:00,3.654e-05
2025-08-02 16:00:00+00:00,3.981e-05
2025-08-03 00:00:00+00:00,-0.00010062
2025-08-03 08:00:00+00:00,-5.92e-05
2025-08-03 16:00:00.003000+00:00,-7.571e-05
2025-08-04 00:00:00.004000+00:00,-0.00014534
2025-08-04 08:00:00+00:00,-6.297e-05
2025-08-04 16:00:00.002000+00:00,-6.458e-05
2025-08-05 00:00:00+00:00,-3.577e-05
2025-08-05 08:00:00+00:00,-2.117e-05
2025-08-05 16:00:00+00:00,-4.816e-05
2025-08-06 00:00:00.005000+00:00,-6.84e-05
2025-08-06 08:00:00+00:00,-3.584e-05
2025-08-06 16:00:00+00:00,1.84e-05
2025-08-07 00:00:00.003000+00:00,0.0001
2025-08-07 08:00:00.002000+00:00,1.246e-05
2025-08-07 16:00:00.002000+00:00,4.431e-05
2025-08-08 00:00:00.002000+00:00,6.422e-05
2025-08-08 08:00:00.004000+00:00,1.197e-05
2025-08-08 16:00:00+00:00,3.043e-05
2025-08-09 00:00:00.005000+00:00,0.0001
2025-08-09 08:00:00+00:00,8.345e-05
2025-08-09 16:00:00.007000+00:00,7.712e-05
2025-08-10 00:00:00.003000+00:00,9.612e-05
2025-08-10 08:00:00.005000+00:00,7.842e-05
2025-08-10 16:00:00.002000+00:00,0.0001
2025-08-11 00:00:00+00:00,9.508e-05
2025-08-11 08:00:00+00:00,0.0001
2025-08-11 16:00:00+00:00,3.19e-06
2025-08-12 00:00:00+00:00,-2.394e-05
2025-08-12 08:00:00.001000+00:00,-1.203e-05
2025-08-12 16:00:00.005000+00:00,-2.257e-05
2025-08-13 00:00:00+00:00,0.0001
2025-08-13 08:00:00.002000+00:00,0.0001
2025-08-13 16:00:00.006000+00:00,0.0001
2025-08-14 00:00:00.002000+00:00,0.0001
2025-08-14 08:00:00.003000+00:00,0.00025876
2025-08-14 16:00:00+00:00,0.0001
2025-08-15 00:00:00+00:00,0.0001
2025-08-15 08:00:00+00:00,0.0001
2025-08-15 16:00:00+00:00,4.024e-05
2025-08-16 00:00:00.004000+00:00,-4.219e-05
2025-08-16 08:00:00+00:00,6.279e-05
2025-08-16 16:00:00.002000+00:00,7.134e-05
2025-08-17 00:00:00+00:00,0.0001
2025-08-17 08:00:00.001000+00:00,9.63e-05
2025-08-17 16:00:00.007000+00:00,5.105e-05
2025-08-18 00:00:00+00:00,8.86e-05
2025-08-18 08:00:00.001000+00:00,-5.077e-05
2025-08-18 16:00:00.002000+00:00,-6.163e-05
2025-08-19 00:00:00+00:00,-1.986e-05
2025-08-19 08:00:00.001000+00:00,4.048e-05
2025-08-19 16:00:00+00:00,6.293e-05
2025-08-20 00:00:00+00:00,2.581e-05
2025-08-20 08:00:00+00:00,8.81e-05
2025-08-20 16:00:00+00:00,0.0001
2025-08-21 00:00:00.006000+00:00,0.0001
2025-08-21 08:00:00+00:00,0.0001
2025-08-21 16:00:00.003000+00:00,1.366e-05
2025-08-22 00:00:00.010000+00:00,3.301e-05
2025-08-22 08:00:00.007000+00:00,0.0001
2025-08-22 16:00:00.001000+00:00,0.0001
2025-08-23 00:00:00.004000+00:00,0.0001
2025-08-23 08:00:00.006000+00:00,0.0001
2025-08-23 16:00:00+00:00,0.0001
2025-08-24 00:00:00.001000+00:00,0.0001
2025-08-24 08:00:00.002000+00:00,0.0001
2025-08-24 16:00:00.001000+00:00,0.0001
2025-08-25 00:00:00+00:00,0.0001
2025-08-25 08:00:00.002000+00:00,0.0001
2025-08-25 16:00:00.002000+00:00,0.0001
2025-08-26 00:00:00+00:00,2.857e-05
2025-08-26 08:00:00+00:00,-8.98e-06
2025-08-26 16:00:00+00:00,5.27e-05
2025-08-27 00:00:00.003000+00:00,0.0001
2025-08-27 08:00:00+00:00,0.0001
2025-08-27 16:00:00.009000+00:00,0.0001
2025-08-28 00:00:00+00:00,0.0001
2025-08-28 08:00:00.005000+00:00,0.0001
2025-08-28 16:00:00.004000+00:00,0.0001
2025-08-29 00:00:00+00:00,8.562e-05
2025-08-29 08:00:00+00:00,7.793e-05
2025-08-29 16:00:00.005000+00:00,7.047e-05
2025-08-30 00:00:00+00:00,-1.362e-05
2025-08-30 08:00:00.002000+00:00,5.373e-05
2025-08-30 16:00:00.003000+00:00,-3.14e-05
2025-08-31 00:00:00.016000+00:00,1.753e-05
2025-08-31 08:00:00+00:00,9.518e-05
2025-08-31 16:00:00.001000+00:00,9.036e-05
2025-09-01 00:00:00+00:00,9.019e-05
2025-09-01 08:00:00+00:00,7.92e-06
2025-09-01 16:00:00.001000+00:00,2.302e-05
2025-09-02 00:00:00+00:00,4.576e-05
2025-09-02 08:00:00.005000+00:00,0.0001
2025-09-02 16:00:00.007000+00:00,9.872e-05
2025-09-03 00:00:00.006000+00:00,0.0001
2025-09-03 08:00:00.002000+00:00,8.685e-05
2025-09-03 16:00:00.002000+00:00,7.61e-06
2025-09-04 00:00:00.002000+00:00,3.074e-05
2025-09-04 08:00:00+00:00,6.703e-05
2025-09-04 16:00:00+00:00,6.691e-05
2025-09-05 00:00:00.001000+00:00,-4.57e-06
2025-09-05 08:00:00.006000+00:00,1.493e-05
2025-09-05 16:00:00+00:00,1.122e-05
2025-09-06 00:00:00+00:00,8.9e-05
2025-09-06 08:00:00.005000+00:00,0.0001
2025-09-06 16:00:00+00:00,1.754e-05
2025-09-07 00:00:00+00:00,6e-08
2025-09-07 08:00:00+00:00,6.542e-05
2025-09-07 16:00:00+00:00,3.077e-05
2025-09-08 00:00:00.007000+00:00,0.0001
2025-09-08 08:00:00+00:00,0.0001
2025-09-08 16:00:00+00:00,0.0001
2025-09-09 00:00:00+00:00,8.916e-05
2025-09-09 08:00:00+00:00,0.0001
2025-09-09 16:00:00+00:00,0.0001
2025-09-10 00:00:00+00:00,3.617e-05
2025-09-10 08:00:00.002000+00:00,0.0001
2025-09-10 16:00:00+00:00,0.0001
2025-09-11 00:00:00+00:00,4.953e-05
2025-09-11 08:00:00+00:00,-1.99e-05
2025-09-11 16:00:00.001000+00:00,9.486e-05
2025-09-12 00:00:00.002000+00:00,2.36e-06
2025-09-12 08:00:00.001000+00:00,4.69e-06
2025-09-12 16:00:00.005000+00:00,7.19e-06
2025-09-13 00:00:00.005000+00:00,1.709e-05
2025-09-13 08:00:00.002000+00:00,6.327e-05
2025-09-13 16:00:00+00:00,5.623e-05
2025-09-14 00:00:00.006000+00:00,-3.76e-06
2025-09-14 08:00:00+00:00,5.813e-05
2025-09-14 16:00:00.001000+00:00,2.92e-05
2025-09-15 00:00:00.006000+00:00,-7.17e-06
2025-09-15 08:00:00.002000+00:00,8.58e-06
2025-09-15 16:00:00.001000+00:00,4.813e-05
2025-09-16 00:00:00.001000+00:00,6.405e-05
2025-09-16 08:00:00+00:00,7.636e-05
2025-09-16 16:00:00+00:00,7.783e-05
2025-09-17 00:00:00.001000+00:00,-1.958e-05
2025-09-17 08:00:00+00:00,3.782e-05
2025-09-17 16:00:00.003000+00:00,3.428e-05
2025-09-18 00:00:00.006000+00:00,8.719e-05
2025-09-18 08:00:00.002000+00:00,0.0001
2025-09-18 16:00:00+00:00,1.468e-05
2025-09-19 00:00:00+00:00,0.0001
2025-09-19 08:00:00.005000+00:00,9.667e-05
2025-09-19 16:00:00+00:00,8.03e-06
2025-09-20 00:00:00+00:00,-3.324e-05
2025-09-20 08:00:00+00:00,-6.98e-05
2025-09-20 16:00:00.002000+00:00,-2.909e-05
2025-09-21 00:00:00+00:00,-4.39e-06
2025-09-21 08:00:00+00:00,4.391e-05
2025-09-21 16:00:00+00:00,9.63e-06
2025-09-22 00:00:00.005000+00:00,4.06e-06
2025-09-22 08:00:00.003000+00:00,-1.362e-05
2025-09-22 16:00:00+00:00,-0.00010344
2025-09-23 00:00:00+00:00,4.622e-05
2025-09-23 08:00:00.001000+00:00,4.873e-05
2025-09-23 16:00:00+00:00,5.93e-06
2025-09-24 00:00:00.003000+00:00,2.831e-05
2025-09-24 08:00:00.001000+00:00,3.094e-05
2025-09-24 16:00:00.002000+00:00,-3.4e-06
2025-09-25 00:00:00+00:00,-0.0001284
2025-09-25 08:00:00.001000+00:00,-3.446e-05
2025-09-25 16:00:00+00:00,3.595e-05
2025-09-26 00:00:00+00:00,3.743e-05
2025-09-26 08:00:00+00:00,-3.977e-05
2025-09-26 16:00:00.008000+00:00,-4.772e-05
2025-09-27 00:00:00+00:00,-9.862e-05
2025-09-27 08:00:00.010000+00:00,6.955e-05
2025-09-27 16:00:00.003000+00:00,-2.293e-05
2025-09-28 00:00:00+00:00,2.105e-05
2025-09-28 08:00:00+00:00,-3.715e-05
2025-09-28 16:00:00+00:00,1.97e-05
2025-09-29 00:00:00+00:00,4.762e-05
2025-09-29 08:00:00.002000+00:00,0.0001
2025-09-29 16:00:00.001000+00:00,-7.412e-05
2025-09-30 00:00:00.002000+00:00,-5.066e-05
2025-09-30 08:00:00.005000+00:00,-0.00016084
2025-09-30 16:00:00+00:00,-3.859e-05
2025-10-01 00:00:00+00:00,7.07e-05
2025-10-01 08:00:00+00:00,0.0001
2025-10-01 16:00:00+00:00,-7.02e-06
2025-10-02 00:00:00+00:00,7.943e-05
2025-10-02 08:00:00.013000+00:00,-9.812e-05
2025-10-02 16:00:00+00:00,-2.091e-05
2025-10-03 00:00:00.006000+00:00,-9.937e-05
2025-10-03 08:00:00.006000+00:00,6.248e-05
2025-10-03 16:00:00+00:00,7.389e-05
2025-10-04 00:00:00.001000+00:00,7.725e-05
2025-10-04 08:00:00+00:00,5.17e-06
2025-10-04 16:00:00+00:00,1.04e-05
2025-10-05 00:00:00+00:00,1.013e-05
2025-10-05 08:00:00.003000+00:00,8.81e-05
2025-10-05 16:00:00.009000+00:00,-4.722e-05
2025-10-06 00:00:00.004000+00:00,-7.241e-05
2025-10-06 08:00:00.002000+00:00,2.963e-05
2025-10-06 16:00:00.004000+00:00,5.395e-05
2025-10-07 00:00:00+00:00,1.768e-05
2025-10-07 08:00:00.003000+00:00,-6.695e-05
2025-10-07 16:00:00+00:00,-2.108e-05
2025-10-08 00:00:00+00:00,-6.781e-05
2025-10-08 08:00:00.006000+00:00,-6.05e-06
2025-10-08 16:00:00.002000+00:00,-3.581e-05
2025-10-09 00:00:00.001000+00:00,0.0001
2025-10-09 08:00:00+00:00,0.0001
2025-10-09 16:00:00+00:00,-2.36e-06
2025-10-10 00:00:00.005000+00:00,-2.367e-05
2025-10-10 08:00:00.002000+00:00,2.784e-05
2025-10-10 16:00:00.014000+00:00,3.06e-06
2025-10-11 00:00:00+00:00,-0.00302761
2025-10-11 08:00:00.003000+00:00,-0.00203878
2025-10-11 16:00:00+00:00,-0.00158704
2025-10-12 00:00:00.004000+00:00,-0.00124994
2025-10-12 08:00:00.002000+00:00,-0.00123408
2025-10-12 16:00:00+00:00,-0.00057183
2025-10-13 00:00:00.003000+00:00,-0.00060725
2025-10-13 08:00:00.002000+00:00,-0.00023311
2025-10-13 16:00:00.003000+00:00,-5.122e-05
2025-10-14 00:00:00+00:00,6.21e-06
2025-10-14 08:00:00+00:00,4.088e-05
2025-10-14 16:00:00+00:00,-7.11e-05
2025-10-15 00:00:00.006000+00:00,-6.096e-05
2025-10-15 08:00:00.002000+00:00,5.749e-05
2025-10-15 16:00:00+00:00,4.099e-05
2025-10-16 00:00:00+00:00,-6.784e-05
2025-10-16 08:00:00.003000+00:00,-4.113e-05
2025-10-16 16:00:00.002000+00:00,-7.614e-05
2025-10-17 00:00:00.001000+00:00,-2.994e-05
2025-10-17 08:00:00.005000+00:00,7.329e-05
2025-10-17 16:00:00.003000+00:00,9.462e-05
2025-10-18 00:00:00+00:00,-8.545e-05
2025-10-18 08:00:00.002000+00:00,-1.55e-06
2025-10-18 16:00:00.001000+00:00,-3.501e-05
2025-10-19 00:00:00.001000+00:00,0.0001
2025-10-19 08:00:00.001000+00:00,1.997e-05
2025-10-19 16:00:00.001000+00:00,2.25e-05
2025-10-20 00:00:00.004000+00:00,-8.569e-05
2025-10-20 08:00:00.001000+00:00,5.3e-06
2025-10-20 16:00:00+00:00,-3.004e-05
2025-10-21 00:00:00.009000+00:00,-3.42e-06
2025-10-21 08:00:00+00:00,-8.944e-05
2025-10-21 16:00:00+00:00,4.135e-05
2025-10-22 00:00:00.004000+00:00,0.0001
2025-10-22 08:00:00+00:00,-9.872e-05
2025-10-22 16:00:00+00:00,-2.23e-05
2025-10-23 00:00:00+00:00,-3.216e-05
2025-10-23 08:00:00.001000+00:00,6.84e-06
2025-10-23 16:00:00.004000+00:00,0.0001
2025-10-24 00:00:00+00:00,0.0001
2025-10-24 08:00:00+00:00,0.0001
2025-10-24 16:00:00.009000+00:00,1.595e-05
2025-10-25 00:00:00+00:00,0.0001
2025-10-25 08:00:00.001000+00:00,0.0001
2025-10-25 16:00:00.001000+00:00,5.536e-05
2025-10-26 00:00:00.001000+00:00,6.721e-05
2025-10-26 08:00:00.001000+00:00,4.492e-05
2025-10-26 16:00:00+00:00,5.882e-05
2025-10-27 00:00:00+00:00,0.0001
2025-10-27 08:00:00.005000+00:00,0.0001
2025-10-27 16:00:00+00:00,3.983e-05
2025-10-28 00:00:00+00:00,1.82e-05
2025-10-28 08:00:00+00:00,7.929e-05
2025-10-28 16:00:00.004000+00:00,6.17e-06
2025-10-29 00:00:00.004000+00:00,-0.0001386
2025-10-29 08:00:00.005000+00:00,-5.808e-05
2025-10-29 16:00:00+00:00,8.873e-05
2025-10-30 00:00:00.004000+00:00,7.1e-07
2025-10-30 08:00:00.008000+00:00,2.026e-05
2025-10-30 16:00:00.001000+00:00,-0.00016797
2025-10-31 00:00:00+00:00,-0.00022069
2025-10-31 08:00:00.008000+00:00,-7.523e-05
2025-10-31 16:00:00.007000+00:00,-1.38e-06
2025-11-01 00:00:00.001000+00:00,1.5e-06
2025-11-01 08:00:00+00:00,2.93e-05
2025-11-01 16:00:00+00:00,-5.041e-05
2025-11-02 00:00:00.007000+00:00,5.263e-05
2025-11-02 08:00:00+00:00,2.822e-05
2025-11-02 16:00:00.001000+00:00,-7.385e-05
2025-11-03 00:00:00+00:00,2.882e-05
